ID,DATE_KEY,FULL_DATE_KEY,YEAR,DAY_OF_WEEK,IS_HOLIDAY,MONTH_PERSIAN_NAME,DAY_PERSIAN_NAME
1860,14000202,1400/02/02,1400,6,0,اردیبهشت,پنجشنبه
1861,14000203,1400/02/03,1400,7,1,اردیبهشت,جمعه
1862,14000204,1400/02/04,1400,1,0,اردیبهشت,شنبه
1863,14000205,1400/02/05,1400,2,0,اردیبهشت,یکشنبه
1864,14000206,1400/02/06,1400,3,0,اردیبهشت,دوشنبه
1865,14000207,1400/02/07,1400,4,0,اردیبهشت,سه شنبه
1866,14000208,1400/02/08,1400,5,0,اردیبهشت,چهارشنبه
1867,14000209,1400/02/09,1400,6,0,اردیبهشت,پنجشنبه
1868,14000210,1400/02/10,1400,7,1,اردیبهشت,جمعه
1869,14000211,1400/02/11,1400,1,0,اردیبهشت,شنبه
1870,14000212,1400/02/12,1400,2,0,اردیبهشت,یکشنبه
1871,14000213,1400/02/13,1400,3,0,اردیبهشت,دوشنبه
1872,14000214,1400/02/14,1400,4,1,اردیبهشت,سه شنبه
1873,14000215,1400/02/15,1400,5,0,اردیبهشت,چهارشنبه
1874,14000216,1400/02/16,1400,6,0,اردیبهشت,پنجشنبه
1875,14000217,1400/02/17,1400,7,1,اردیبهشت,جمعه
1876,14000218,1400/02/18,1400,1,0,اردیبهشت,شنبه
1877,14000219,1400/02/19,1400,2,0,اردیبهشت,یکشنبه
1878,14000220,1400/02/20,1400,3,0,اردیبهشت,دوشنبه
1879,14000221,1400/02/21,1400,4,0,اردیبهشت,سه شنبه
1880,14000222,1400/02/22,1400,5,0,اردیبهشت,چهارشنبه
1881,14000223,1400/02/23,1400,6,0,اردیبهشت,پنجشنبه
1882,14000224,1400/02/24,1400,7,1,اردیبهشت,جمعه
1883,14000225,1400/02/25,1400,1,1,اردیبهشت,شنبه
1884,14000226,1400/02/26,1400,2,0,اردیبهشت,یکشنبه
1885,14000227,1400/02/27,1400,3,0,اردیبهشت,دوشنبه
1886,14000228,1400/02/28,1400,4,0,اردیبهشت,سه شنبه
1887,14000229,1400/02/29,1400,5,0,اردیبهشت,چهارشنبه
1888,14000230,1400/02/30,1400,6,0,اردیبهشت,پنجشنبه
1889,14000231,1400/02/31,1400,7,1,اردیبهشت,جمعه
1890,14000301,1400/03/01,1400,1,0,خرداد,شنبه
1891,14000302,1400/03/02,1400,2,0,خرداد,یکشنبه
1892,14000303,1400/03/03,1400,3,0,خرداد,دوشنبه
1893,14000304,1400/03/04,1400,4,0,خرداد,سه شنبه
1894,14000305,1400/03/05,1400,5,0,خرداد,چهارشنبه
1895,14000306,1400/03/06,1400,6,0,خرداد,پنجشنبه
1896,14000307,1400/03/07,1400,7,1,خرداد,جمعه
1897,14000308,1400/03/08,1400,1,0,خرداد,شنبه
1898,14000309,1400/03/09,1400,2,0,خرداد,یکشنبه
1899,14000310,1400/03/10,1400,3,0,خرداد,دوشنبه
1900,14000311,1400/03/11,1400,4,0,خرداد,سه شنبه
1901,14000312,1400/03/12,1400,5,0,خرداد,چهارشنبه
1902,14000313,1400/03/13,1400,6,0,خرداد,پنجشنبه
1903,14000314,1400/03/14,1400,7,1,خرداد,جمعه
1904,14000315,1400/03/15,1400,1,1,خرداد,شنبه
1905,14000316,1400/03/16,1400,2,0,خرداد,یکشنبه
1906,14000317,1400/03/17,1400,3,1,خرداد,دوشنبه
1907,14000318,1400/03/18,1400,4,0,خرداد,سه شنبه
1908,14000319,1400/03/19,1400,5,0,خرداد,چهارشنبه
1909,14000320,1400/03/20,1400,6,0,خرداد,پنجشنبه
1910,14000321,1400/03/21,1400,7,1,خرداد,جمعه
1911,14000322,1400/03/22,1400,1,0,خرداد,شنبه
1912,14000323,1400/03/23,1400,2,0,خرداد,یکشنبه
1913,14000324,1400/03/24,1400,3,0,خرداد,دوشنبه
1914,14000325,1400/03/25,1400,4,0,خرداد,سه شنبه
1915,14000326,1400/03/26,1400,5,0,خرداد,چهارشنبه
1916,14000327,1400/03/27,1400,6,0,خرداد,پنجشنبه
1917,14000328,1400/03/28,1400,7,1,خرداد,جمعه
1918,14000329,1400/03/29,1400,1,0,خرداد,شنبه
1919,14000330,1400/03/30,1400,2,0,خرداد,یکشنبه
1920,14000331,1400/03/31,1400,3,0,خرداد,دوشنبه
1921,14000401,1400/04/01,1400,4,0,تیر,سه شنبه
1922,14000402,1400/04/02,1400,5,0,تیر,چهارشنبه
1923,14000403,1400/04/03,1400,6,0,تیر,پنجشنبه
1924,14000404,1400/04/04,1400,7,1,تیر,جمعه
1925,14000405,1400/04/05,1400,1,0,تیر,شنبه
1926,14000406,1400/04/06,1400,2,0,تیر,یکشنبه
1927,14000407,1400/04/07,1400,3,0,تیر,دوشنبه
1928,14000408,1400/04/08,1400,4,0,تیر,سه شنبه
1929,14000409,1400/04/09,1400,5,0,تیر,چهارشنبه
1930,14000410,1400/04/10,1400,6,0,تیر,پنجشنبه
1931,14000411,1400/04/11,1400,7,1,تیر,جمعه
1932,14000412,1400/04/12,1400,1,0,تیر,شنبه
1933,14000413,1400/04/13,1400,2,0,تیر,یکشنبه
1934,14000414,1400/04/14,1400,3,0,تیر,دوشنبه
1935,14000415,1400/04/15,1400,4,0,تیر,سه شنبه
1936,14000416,1400/04/16,1400,5,0,تیر,چهارشنبه
1937,14000417,1400/04/17,1400,6,0,تیر,پنجشنبه
1938,14000418,1400/04/18,1400,7,1,تیر,جمعه
1939,14000419,1400/04/19,1400,1,0,تیر,شنبه
1940,14000420,1400/04/20,1400,2,0,تیر,یکشنبه
1941,14000421,1400/04/21,1400,3,0,تیر,دوشنبه
1942,14000422,1400/04/22,1400,4,0,تیر,سه شنبه
1943,14000423,1400/04/23,1400,5,0,تیر,چهارشنبه
1944,14000424,1400/04/24,1400,6,0,تیر,پنجشنبه
1945,14000425,1400/04/25,1400,7,1,تیر,جمعه
1946,14000426,1400/04/26,1400,1,0,تیر,شنبه
1947,14000427,1400/04/27,1400,2,0,تیر,یکشنبه
1948,14000428,1400/04/28,1400,3,0,تیر,دوشنبه
1949,14000429,1400/04/29,1400,4,0,تیر,سه شنبه
1950,14000430,1400/04/30,1400,5,1,تیر,چهارشنبه
1951,14000431,1400/04/31,1400,6,0,تیر,پنجشنبه
1952,14000501,1400/05/01,1400,7,1,مرداد,جمعه
1953,14000502,1400/05/02,1400,1,0,مرداد,شنبه
1954,14000503,1400/05/03,1400,2,0,مرداد,یکشنبه
1955,14000504,1400/05/04,1400,3,0,مرداد,دوشنبه
1956,14000505,1400/05/05,1400,4,0,مرداد,سه شنبه
1957,14000506,1400/05/06,1400,5,0,مرداد,چهارشنبه
1958,14000507,1400/05/07,1400,6,1,مرداد,پنجشنبه
1959,14000508,1400/05/08,1400,7,1,مرداد,جمعه
1960,14000509,1400/05/09,1400,1,0,مرداد,شنبه
1961,14000510,1400/05/10,1400,2,0,مرداد,یکشنبه
1962,14000511,1400/05/11,1400,3,0,مرداد,دوشنبه
1963,14000512,1400/05/12,1400,4,0,مرداد,سه شنبه
1964,14000513,1400/05/13,1400,5,0,مرداد,چهارشنبه
1965,14000514,1400/05/14,1400,6,0,مرداد,پنجشنبه
1966,14000515,1400/05/15,1400,7,1,مرداد,جمعه
1967,14000516,1400/05/16,1400,1,0,مرداد,شنبه
1968,14000517,1400/05/17,1400,2,0,مرداد,یکشنبه
1969,14000518,1400/05/18,1400,3,0,مرداد,دوشنبه
1970,14000519,1400/05/19,1400,4,0,مرداد,سه شنبه
1971,14000520,1400/05/20,1400,5,0,مرداد,چهارشنبه
1972,14000521,1400/05/21,1400,6,0,مرداد,پنجشنبه
1973,14000522,1400/05/22,1400,7,1,مرداد,جمعه
1974,14000523,1400/05/23,1400,1,0,مرداد,شنبه
1975,14000524,1400/05/24,1400,2,0,مرداد,یکشنبه
1976,14000525,1400/05/25,1400,3,0,مرداد,دوشنبه
1977,14000526,1400/05/26,1400,4,0,مرداد,سه شنبه
1978,14000527,1400/05/27,1400,5,1,مرداد,چهارشنبه
1979,14000528,1400/05/28,1400,6,1,مرداد,پنجشنبه
1980,14000529,1400/05/29,1400,7,1,مرداد,جمعه
1981,14000530,1400/05/30,1400,1,0,مرداد,شنبه
1982,14000531,1400/05/31,1400,2,0,مرداد,یکشنبه
1983,14000601,1400/06/01,1400,3,0,شهریور,دوشنبه
1984,14000602,1400/06/02,1400,4,0,شهریور,سه شنبه
1985,14000603,1400/06/03,1400,5,0,شهریور,چهارشنبه
1986,14000604,1400/06/04,1400,6,0,شهریور,پنجشنبه
1987,14000605,1400/06/05,1400,7,1,شهریور,جمعه
1988,14000606,1400/06/06,1400,1,0,شهریور,شنبه
1989,14000607,1400/06/07,1400,2,0,شهریور,یکشنبه
1990,14000608,1400/06/08,1400,3,0,شهریور,دوشنبه
1991,14000609,1400/06/09,1400,4,0,شهریور,سه شنبه
1992,14000610,1400/06/10,1400,5,0,شهریور,چهارشنبه
1993,14000611,1400/06/11,1400,6,0,شهریور,پنجشنبه
1994,14000612,1400/06/12,1400,7,1,شهریور,جمعه
1995,14000613,1400/06/13,1400,1,0,شهریور,شنبه
1996,14000614,1400/06/14,1400,2,0,شهریور,یکشنبه
1997,14000615,1400/06/15,1400,3,0,شهریور,دوشنبه
1998,14000616,1400/06/16,1400,4,0,شهریور,سه شنبه
1999,14000617,1400/06/17,1400,5,0,شهریور,چهارشنبه
2000,14000618,1400/06/18,1400,6,0,شهریور,پنجشنبه
2001,14000619,1400/06/19,1400,7,1,شهریور,جمعه
2002,14000620,1400/06/20,1400,1,0,شهریور,شنبه
2003,14000621,1400/06/21,1400,2,0,شهریور,یکشنبه
2004,14000622,1400/06/22,1400,3,0,شهریور,دوشنبه
2005,14000623,1400/06/23,1400,4,0,شهریور,سه شنبه
2006,14000624,1400/06/24,1400,5,0,شهریور,چهارشنبه
2007,14000625,1400/06/25,1400,6,0,شهریور,پنجشنبه
2008,14000626,1400/06/26,1400,7,1,شهریور,جمعه
2009,14000627,1400/06/27,1400,1,0,شهریور,شنبه
2010,14000628,1400/06/28,1400,2,0,شهریور,یکشنبه
2011,14000629,1400/06/29,1400,3,0,شهریور,دوشنبه
2012,14000630,1400/06/30,1400,4,0,شهریور,سه شنبه
2013,14000631,1400/06/31,1400,5,0,شهریور,چهارشنبه
2014,14000701,1400/07/01,1400,6,0,مهر,پنجشنبه
2015,14000702,1400/07/02,1400,7,1,مهر,جمعه
2016,14000703,1400/07/03,1400,1,0,مهر,شنبه
2017,14000704,1400/07/04,1400,2,0,مهر,یکشنبه
2018,14000705,1400/07/05,1400,3,0,مهر,دوشنبه
2019,14000706,1400/07/06,1400,4,1,مهر,سه شنبه
2020,14000707,1400/07/07,1400,5,0,مهر,چهارشنبه
2021,14000708,1400/07/08,1400,6,0,مهر,پنجشنبه
2022,14000709,1400/07/09,1400,7,1,مهر,جمعه
2023,14000710,1400/07/10,1400,1,0,مهر,شنبه
2024,14000711,1400/07/11,1400,2,0,مهر,یکشنبه
2025,14000712,1400/07/12,1400,3,0,مهر,دوشنبه
2026,14000713,1400/07/13,1400,4,0,مهر,سه شنبه
2027,14000714,1400/07/14,1400,5,1,مهر,چهارشنبه
2028,14000715,1400/07/15,1400,6,1,مهر,پنجشنبه
2029,14000716,1400/07/16,1400,7,1,مهر,جمعه
2030,14000717,1400/07/17,1400,1,0,مهر,شنبه
2031,14000718,1400/07/18,1400,2,0,مهر,یکشنبه
2032,14000719,1400/07/19,1400,3,0,مهر,دوشنبه
2033,14000720,1400/07/20,1400,4,0,مهر,سه شنبه
2034,14000721,1400/07/21,1400,5,0,مهر,چهارشنبه
2035,14000722,1400/07/22,1400,6,0,مهر,پنجشنبه
2036,14000723,1400/07/23,1400,7,1,مهر,جمعه
2037,14000724,1400/07/24,1400,1,0,مهر,شنبه
2038,14000725,1400/07/25,1400,2,0,مهر,یکشنبه
2039,14000726,1400/07/26,1400,3,0,مهر,دوشنبه
2040,14000727,1400/07/27,1400,4,0,مهر,سه شنبه
2041,14000728,1400/07/28,1400,5,0,مهر,چهارشنبه
2042,14000729,1400/07/29,1400,6,0,مهر,پنجشنبه
2043,14000730,1400/07/30,1400,7,1,مهر,جمعه
2044,14000801,1400/08/01,1400,1,0,آبان,شنبه
2045,14000802,1400/08/02,1400,2,1,آبان,یکشنبه
2046,14000803,1400/08/03,1400,3,0,آبان,دوشنبه
2047,14000804,1400/08/04,1400,4,0,آبان,سه شنبه
2048,14000805,1400/08/05,1400,5,0,آبان,چهارشنبه
2049,14000806,1400/08/06,1400,6,0,آبان,پنجشنبه
2050,14000807,1400/08/07,1400,7,1,آبان,جمعه
2051,14000808,1400/08/08,1400,1,0,آبان,شنبه
2052,14000809,1400/08/09,1400,2,0,آبان,یکشنبه
2053,14000810,1400/08/10,1400,3,0,آبان,دوشنبه
2054,14000811,1400/08/11,1400,4,0,آبان,سه شنبه
2055,14000812,1400/08/12,1400,5,0,آبان,چهارشنبه
2056,14000813,1400/08/13,1400,6,0,آبان,پنجشنبه
2057,14000814,1400/08/14,1400,7,1,آبان,جمعه
2058,14000815,1400/08/15,1400,1,0,آبان,شنبه
2059,14000816,1400/08/16,1400,2,0,آبان,یکشنبه
2060,14000817,1400/08/17,1400,3,0,آبان,دوشنبه
2061,14000818,1400/08/18,1400,4,0,آبان,سه شنبه
2062,14000819,1400/08/19,1400,5,0,آبان,چهارشنبه
2063,14000820,1400/08/20,1400,6,0,آبان,پنجشنبه
2064,14000821,1400/08/21,1400,7,1,آبان,جمعه
2065,14000822,1400/08/22,1400,1,0,آبان,شنبه
2066,14000823,1400/08/23,1400,2,0,آبان,یکشنبه
2067,14000824,1400/08/24,1400,3,0,آبان,دوشنبه
2068,14000825,1400/08/25,1400,4,0,آبان,سه شنبه
2069,14000826,1400/08/26,1400,5,0,آبان,چهارشنبه
2070,14000827,1400/08/27,1400,6,0,آبان,پنجشنبه
2071,14000828,1400/08/28,1400,7,1,آبان,جمعه
2072,14000829,1400/08/29,1400,1,0,آبان,شنبه
2073,14000830,1400/08/30,1400,2,0,آبان,یکشنبه
2074,14000901,1400/09/01,1400,3,0,آذر,دوشنبه
2075,14000902,1400/09/02,1400,4,0,آذر,سه شنبه
2076,14000903,1400/09/03,1400,5,0,آذر,چهارشنبه
2077,14000904,1400/09/04,1400,6,0,آذر,پنجشنبه
2078,14000905,1400/09/05,1400,7,1,آذر,جمعه
2079,14000906,1400/09/06,1400,1,0,آذر,شنبه
2080,14000907,1400/09/07,1400,2,0,آذر,یکشنبه
2081,14000908,1400/09/08,1400,3,0,آذر,دوشنبه
2082,14000909,1400/09/09,1400,4,0,آذر,سه شنبه
2083,14000910,1400/09/10,1400,5,0,آذر,چهارشنبه
2084,14000911,1400/09/11,1400,6,0,آذر,پنجشنبه
2085,14000912,1400/09/12,1400,7,1,آذر,جمعه
2086,14000913,1400/09/13,1400,1,0,آذر,شنبه
2087,14000914,1400/09/14,1400,2,0,آذر,یکشنبه
2088,14000915,1400/09/15,1400,3,0,آذر,دوشنبه
2089,14000916,1400/09/16,1400,4,0,آذر,سه شنبه
2090,14000917,1400/09/17,1400,5,0,آذر,چهارشنبه
2091,14000918,1400/09/18,1400,6,0,آذر,پنجشنبه
2092,14000919,1400/09/19,1400,7,1,آذر,جمعه
2093,14000920,1400/09/20,1400,1,0,آذر,شنبه
2094,14000921,1400/09/21,1400,2,0,آذر,یکشنبه
2095,14000922,1400/09/22,1400,3,0,آذر,دوشنبه
2096,14000923,1400/09/23,1400,4,0,آذر,سه شنبه
2097,14000924,1400/09/24,1400,5,0,آذر,چهارشنبه
2098,14000925,1400/09/25,1400,6,0,آذر,پنجشنبه
2099,14000926,1400/09/26,1400,7,1,آذر,جمعه
2100,14000927,1400/09/27,1400,1,0,آذر,شنبه
2101,14000928,1400/09/28,1400,2,0,آذر,یکشنبه
2102,14000929,1400/09/29,1400,3,0,آذر,دوشنبه
2103,14000930,1400/09/30,1400,4,0,آذر,سه شنبه
2104,14001001,1400/10/01,1400,5,0,دی,چهارشنبه
2105,14001002,1400/10/02,1400,6,0,دی,پنجشنبه
2106,14001003,1400/10/03,1400,7,1,دی,جمعه
2107,14001004,1400/10/04,1400,1,0,دی,شنبه
2108,14001005,1400/10/05,1400,2,0,دی,یکشنبه
2109,14001006,1400/10/06,1400,3,0,دی,دوشنبه
2110,14001007,1400/10/07,1400,4,0,دی,سه شنبه
2111,14001008,1400/10/08,1400,5,0,دی,چهارشنبه
2112,14001009,1400/10/09,1400,6,0,دی,پنجشنبه
2113,14001010,1400/10/10,1400,7,1,دی,جمعه
2114,14001011,1400/10/11,1400,1,0,دی,شنبه
2115,14001012,1400/10/12,1400,2,0,دی,یکشنبه
2116,14001013,1400/10/13,1400,3,0,دی,دوشنبه
2117,14001014,1400/10/14,1400,4,0,دی,سه شنبه
2118,14001015,1400/10/15,1400,5,0,دی,چهارشنبه
2119,14001016,1400/10/16,1400,6,0,دی,پنجشنبه
2120,14001017,1400/10/17,1400,7,1,دی,جمعه
2121,14001018,1400/10/18,1400,1,0,دی,شنبه
2122,14001019,1400/10/19,1400,2,0,دی,یکشنبه
2123,14001020,1400/10/20,1400,3,0,دی,دوشنبه
2124,14001021,1400/10/21,1400,4,0,دی,سه شنبه
2125,14001022,1400/10/22,1400,5,0,دی,چهارشنبه
2126,14001023,1400/10/23,1400,6,0,دی,پنجشنبه
2127,14001024,1400/10/24,1400,7,1,دی,جمعه
2128,14001025,1400/10/25,1400,1,0,دی,شنبه
2129,14001026,1400/10/26,1400,2,0,دی,یکشنبه
2130,14001027,1400/10/27,1400,3,0,دی,دوشنبه
2131,14001028,1400/10/28,1400,4,0,دی,سه شنبه
2132,14001029,1400/10/29,1400,5,0,دی,چهارشنبه
2133,14001030,1400/10/30,1400,6,0,دی,پنجشنبه
2134,14001101,1400/11/01,1400,7,1,بهمن,جمعه
2135,14001102,1400/11/02,1400,1,0,بهمن,شنبه
2136,14001103,1400/11/03,1400,2,0,بهمن,یکشنبه
2137,14001104,1400/11/04,1400,3,0,بهمن,دوشنبه
2138,14001105,1400/11/05,1400,4,0,بهمن,سه شنبه
2139,14001106,1400/11/06,1400,5,0,بهمن,چهارشنبه
2140,14001107,1400/11/07,1400,6,0,بهمن,پنجشنبه
2141,14001108,1400/11/08,1400,7,1,بهمن,جمعه
2142,14001109,1400/11/09,1400,1,0,بهمن,شنبه
2143,14001110,1400/11/10,1400,2,0,بهمن,یکشنبه
2144,14001111,1400/11/11,1400,3,0,بهمن,دوشنبه
2145,14001112,1400/11/12,1400,4,0,بهمن,سه شنبه
2146,14001113,1400/11/13,1400,5,0,بهمن,چهارشنبه
2147,14001114,1400/11/14,1400,6,0,بهمن,پنجشنبه
2148,14001115,1400/11/15,1400,7,1,بهمن,جمعه
2149,14001116,1400/11/16,1400,1,0,بهمن,شنبه
2150,14001117,1400/11/17,1400,2,0,بهمن,یکشنبه
2151,14001118,1400/11/18,1400,3,0,بهمن,دوشنبه
2152,14001119,1400/11/19,1400,4,0,بهمن,سه شنبه
2153,14001120,1400/11/20,1400,5,0,بهمن,چهارشنبه
2154,14001121,1400/11/21,1400,6,0,بهمن,پنجشنبه
2155,14001122,1400/11/22,1400,7,1,بهمن,جمعه
2156,14001123,1400/11/23,1400,1,0,بهمن,شنبه
2157,14001124,1400/11/24,1400,2,0,بهمن,یکشنبه
2158,14001125,1400/11/25,1400,3,0,بهمن,دوشنبه
2159,14001126,1400/11/26,1400,4,1,بهمن,سه شنبه
2160,14001127,1400/11/27,1400,5,0,بهمن,چهارشنبه
2161,14001128,1400/11/28,1400,6,0,بهمن,پنجشنبه
2162,14001129,1400/11/29,1400,7,1,بهمن,جمعه
2163,14001130,1400/11/30,1400,1,0,بهمن,شنبه
2164,14001201,1400/12/01,1400,2,0,اسفند,یکشنبه
2165,14001202,1400/12/02,1400,3,0,اسفند,دوشنبه
2166,14001203,1400/12/03,1400,4,0,اسفند,سه شنبه
2167,14001204,1400/12/04,1400,5,0,اسفند,چهارشنبه
2168,14001205,1400/12/05,1400,6,0,اسفند,پنجشنبه
2169,14001206,1400/12/06,1400,7,1,اسفند,جمعه
2170,14001207,1400/12/07,1400,1,0,اسفند,شنبه
2171,14001208,1400/12/08,1400,2,0,اسفند,یکشنبه
2172,14001209,1400/12/09,1400,3,0,اسفند,دوشنبه
2173,14001210,1400/12/10,1400,4,1,اسفند,سه شنبه
2174,14001211,1400/12/11,1400,5,0,اسفند,چهارشنبه
2175,14001212,1400/12/12,1400,6,0,اسفند,پنجشنبه
2176,14001213,1400/12/13,1400,7,1,اسفند,جمعه
2177,14001214,1400/12/14,1400,1,0,اسفند,شنبه
2178,14001215,1400/12/15,1400,2,0,اسفند,یکشنبه
2179,14001216,1400/12/16,1400,3,0,اسفند,دوشنبه
2180,14001217,1400/12/17,1400,4,0,اسفند,سه شنبه
2181,14001218,1400/12/18,1400,5,0,اسفند,چهارشنبه
2182,14001219,1400/12/19,1400,6,0,اسفند,پنجشنبه
2183,14001220,1400/12/20,1400,7,1,اسفند,جمعه
2184,14001221,1400/12/21,1400,1,0,اسفند,شنبه
2185,14001222,1400/12/22,1400,2,0,اسفند,یکشنبه
2186,14001223,1400/12/23,1400,3,0,اسفند,دوشنبه
2187,14001224,1400/12/24,1400,4,0,اسفند,سه شنبه
2188,14001225,1400/12/25,1400,5,0,اسفند,چهارشنبه
2189,14001226,1400/12/26,1400,6,0,اسفند,پنجشنبه
2190,14001227,1400/12/27,1400,7,1,اسفند,جمعه
2191,14001228,1400/12/28,1400,1,1,اسفند,شنبه
2192,14001229,1400/12/29,1400,2,1,اسفند,یکشنبه
2193,14010101,1401/01/01,1401,3,1,فروردین,دوشنبه
2194,14010102,1401/01/02,1401,4,1,فروردین,سه شنبه
2195,14010103,1401/01/03,1401,5,1,فروردین,چهارشنبه
2196,14010104,1401/01/04,1401,6,1,فروردین,پنجشنبه
2197,14010105,1401/01/05,1401,7,1,فروردین,جمعه
2198,14010106,1401/01/06,1401,1,0,فروردین,شنبه
2199,14010107,1401/01/07,1401,2,0,فروردین,یکشنبه
2200,14010108,1401/01/08,1401,3,0,فروردین,دوشنبه
2201,14010109,1401/01/09,1401,4,0,فروردین,سه شنبه
2202,14010110,1401/01/10,1401,5,0,فروردین,چهارشنبه
2203,14010111,1401/01/11,1401,6,0,فروردین,پنجشنبه
2204,14010112,1401/01/12,1401,7,1,فروردین,جمعه
2205,14010113,1401/01/13,1401,1,1,فروردین,شنبه
2206,14010114,1401/01/14,1401,2,0,فروردین,یکشنبه
2207,14010115,1401/01/15,1401,3,0,فروردین,دوشنبه
2208,14010116,1401/01/16,1401,4,0,فروردین,سه شنبه
2209,14010117,1401/01/17,1401,5,0,فروردین,چهارشنبه
2210,14010118,1401/01/18,1401,6,0,فروردین,پنجشنبه
2211,14010119,1401/01/19,1401,7,1,فروردین,جمعه
2212,14010120,1401/01/20,1401,1,0,فروردین,شنبه
2213,14010121,1401/01/21,1401,2,0,فروردین,یکشنبه
2214,14010122,1401/01/22,1401,3,0,فروردین,دوشنبه
2215,14010123,1401/01/23,1401,4,0,فروردین,سه شنبه
2216,14010124,1401/01/24,1401,5,0,فروردین,چهارشنبه
2217,14010125,1401/01/25,1401,6,0,فروردین,پنجشنبه
2218,14010126,1401/01/26,1401,7,1,فروردین,جمعه
